source,target,osmid,lanes,name,highway,oneway,reversed,length,highway,lanes,name,junction,geometry,access,service,landuse,tunnel,width
8050739868,8050739858,864177613,,Trung tâm Hội nghị Giáo dục,,False,True,13.631,,,Trung tâm Hội nghị Giáo dục,,,,,,,
8050739868,6611833218,864177616,,,,False,False,3.321,,,,,,,,,,
8050739869,6611833217,704159204,,Trường Đại học Khoa học Tự nhiên - Khoa Hoá,,False,False,16.949,,,Trường Đại học Khoa học Tự nhiên - Khoa Hoá,,,,,,,
8050739869,6611833218,704159204,,Trường Đại học Khoa học Tự nhiên - Khoa Hoá,,False,True,22.713,,,Trường Đại học Khoa học Tự nhiên - Khoa Hoá,,,,,,,
8050739869,8050739870,864177616,,,,False,False,13.641,,,,,,,,,,
8050739870,8050739863,864177616,,,,False,False,21.771,,,,,,,,,,
8050739870,8050739869,864177616,,,,False,True,13.641,,,,,,,,,,
8050739870,8050739874,864177617,,,,False,False,17.357,,,,,,,,,,
8050739871,7736580234,704159203,,Trường Đại học Dược Hà Nội,,False,False,24.439,,,Trường Đại học Dược Hà Nội,,,,,,,
8050739871,7736580235,704159203,,Trường Đại học Dược Hà Nội,,False,True,20.833,,,Trường Đại học Dược Hà Nội,,,,,,,
8050739871,8050739873,864177618,,,,False,False,36.576,,,,,"LINESTRING (105.8593325 21.0201861, 105.8592868 21.0203211, 105.8590954 21.0202647)",,,,,
8050739873,8050739874,704159203,,Trường Đại học Dược Hà Nội,,False,False,11.719,,,Trường Đại học Dược Hà Nội,,,,,,,
8050739873,6611833217,704159203,,Trường Đại học Dược Hà Nội,,False,True,2.025,,,Trường Đại học Dược Hà Nội,,,,,,,
8050739873,8050739871,864177618,,,,False,True,36.576,,,,,"LINESTRING (105.8590954 21.0202647, 105.8592868 21.0203211, 105.8593325 21.0201861)",,,,,
8050739874,7736580235,704159203,,Trường Đại học Dược Hà Nội,,False,False,4.024,,,Trường Đại học Dược Hà Nội,,,,,,,
8050739874,8050739873,704159203,,Trường Đại học Dược Hà Nội,,False,True,11.719,,,Trường Đại học Dược Hà Nội,,,,,,,
8050739874,8050739870,864177617,,,,False,True,17.357,,,,,,,,,,
8173724276,5704353648,599635073,,,service,False,False,77.677,service,,,,,,alley,,,
8176640954,98009137,399561785,2,Phố Hai Bà Trưng,tertiary,False,False,157.638,tertiary,2,Phố Hai Bà Trưng,,"LINESTRING (105.8527579 21.0242462, 105.8514795 21.0246329, 105.8513125 21.0246815)",,,,,
8176640954,98010040,399561785,2,Phố Hai Bà Trưng,tertiary,False,True,17.654,tertiary,2,Phố Hai Bà Trưng,,"LINESTRING (105.8527579 21.0242462, 105.8528234 21.0242297, 105.8529221 21.0242048)",,,,,
8178544891,98010040,764854185,3,Phố Hàng Bài,secondary,False,True,15.346,secondary,3,Phố Hàng Bài,,,,,,,
8178544891,8184606179,"[764854185, 9965723]","['3', '2']","['Phố Tràng Tiền', 'Phố Hàng Bài']",secondary,False,False,248.159,secondary,"['3', '2']","['Phố Tràng Tiền', 'Phố Hàng Bài']",,"LINESTRING (105.8529557 21.0243392, 105.8531889 21.0253286, 105.8532306 21.025479, 105.8534134 21.0254045, 105.8543107 21.025144)",,,,,
8178544953,4023430929,399627032,,Phố Nguyễn Chế Nghĩa,residential,False,False,9.717,residential,,Phố Nguyễn Chế Nghĩa,,,,,,,
8178544953,9696654437,399627032,,Phố Nguyễn Chế Nghĩa,residential,False,True,64.254,residential,,Phố Nguyễn Chế Nghĩa,,,,,,,
8178545045,1819499861,170810312,,Phố Vọng Đức,residential,False,False,6.41,residential,,Phố Vọng Đức,,,,,,,
8178545045,2302090839,170810312,,Phố Vọng Đức,residential,False,True,48.687,residential,,Phố Vọng Đức,,,,,,,
8178545046,6385048445,170810312,,Phố Vọng Đức,residential,False,False,40.117,residential,,Phố Vọng Đức,,,,,,,
8178545046,1819499860,170810312,,Phố Vọng Đức,residential,False,True,9.413,residential,,Phố Vọng Đức,,,,,,,
8184202872,6689714426,711372254,2,Phố Ngô Thì Nhậm,tertiary,False,False,103.265,tertiary,2,Phố Ngô Thì Nhậm,,,,,,,
8184202872,98010336,711372254,2,Phố Ngô Thì Nhậm,tertiary,False,True,7.468,tertiary,2,Phố Ngô Thì Nhậm,,,,,,,
8184202876,6689473461,943964887,3,Phố Ngô Quyền,tertiary,False,False,126.417,tertiary,3,Phố Ngô Quyền,,,,,,,
8184202876,98010335,943964887,3,Phố Ngô Quyền,tertiary,False,True,24.957,tertiary,3,Phố Ngô Quyền,,,,,,,
8184202898,1819499860,769798549,3,Phố Ngô Quyền,tertiary,False,False,30.423,tertiary,3,Phố Ngô Quyền,,,,,,,
8184202898,98010334,769798549,3,Phố Ngô Quyền,tertiary,False,True,21.571,tertiary,3,Phố Ngô Quyền,,,,,,,
8184202922,5704353664,599635078,,Phố Phạm Sư Mạnh,residential,False,False,69.59,residential,,Phố Phạm Sư Mạnh,,,,,,,
8184202922,5704353665,599635078,,Phố Phạm Sư Mạnh,residential,False,True,7.737,residential,,Phố Phạm Sư Mạnh,,,,,,,
8184202923,5704353664,399565363,,Phố Nguyễn Khắc Cần,residential,False,False,80.4,residential,,Phố Nguyễn Khắc Cần,,,,,,,
8184202923,4022961193,399565363,,Phố Nguyễn Khắc Cần,residential,False,True,5.47,residential,,Phố Nguyễn Khắc Cần,,,,,,,
8184202924,4022961194,399565363,,Phố Nguyễn Khắc Cần,residential,False,False,5.595,residential,,Phố Nguyễn Khắc Cần,,,,,,,
8184202924,5704353664,399565363,,Phố Nguyễn Khắc Cần,residential,False,True,78.28,residential,,Phố Nguyễn Khắc Cần,,,,,,,
8184202925,5704382356,599635078,,Phố Phạm Sư Mạnh,residential,False,False,6.134,residential,,Phố Phạm Sư Mạnh,,,,,,,
8184202925,5704353664,599635078,,Phố Phạm Sư Mạnh,residential,False,True,115.676,residential,,Phố Phạm Sư Mạnh,,,,,,,
8184202934,5704353665,769798548,3,Phố Ngô Quyền,tertiary,False,False,63.177,tertiary,3,Phố Ngô Quyền,,,,,,,
8184202934,98010042,769798548,3,Phố Ngô Quyền,tertiary,False,True,21.302,tertiary,3,Phố Ngô Quyền,,,,,,,
8184202954,8716653468,769798551,,Phố Nguyễn Khắc Cần,residential,False,False,29.853,residential,,Phố Nguyễn Khắc Cần,,,,,,,
8184202954,4022961194,769798551,,Phố Nguyễn Khắc Cần,residential,False,True,4.537,residential,,Phố Nguyễn Khắc Cần,,,,,,,
8184202955,4022961195,769798551,,Phố Nguyễn Khắc Cần,residential,False,False,6.586,residential,,Phố Nguyễn Khắc Cần,,,,,,,
8184202955,4022966514,769798551,,Phố Nguyễn Khắc Cần,residential,False,True,53.845,residential,,Phố Nguyễn Khắc Cần,,,,,,,
8184202956,4022966515,704147265,,Ngõ Tràng Tiền,residential,False,False,7.879,residential,,Ngõ Tràng Tiền,,,,,,,
8184202956,4022966514,704147265,,Ngõ Tràng Tiền,residential,False,True,114.088,residential,,Ngõ Tràng Tiền,,,,,,,
8184202960,75618029,605230289,3,Phố Ngô Quyền,tertiary,False,True,16.703,tertiary,3,Phố Ngô Quyền,,,,,,,
8184202960,6684786556,605230289,3,Phố Ngô Quyền,tertiary,False,False,113.69999999999999,tertiary,3,Phố Ngô Quyền,,"LINESTRING (105.8551057 21.0247739, 105.8549908 21.0244071, 105.8548966 21.0241074, 105.8547974 21.0237927)",,,,,
8184606179,317367071,9965723,2,Phố Tràng Tiền,secondary,False,False,9.739,secondary,2,Phố Tràng Tiền,,,,,,,
8184606179,8178544891,"[764854185, 9965723]","['3', '2']","['Phố Tràng Tiền', 'Phố Hàng Bài']",secondary,False,True,248.159,secondary,"['3', '2']","['Phố Tràng Tiền', 'Phố Hàng Bài']",,"LINESTRING (105.8543107 21.025144, 105.8534134 21.0254045, 105.8532306 21.025479, 105.8531889 21.0253286, 105.8529557 21.0243392)",,,,,
8189781466,6662352879,601595920,2,Phố Lý Thường Kiệt,tertiary,False,False,116.177,tertiary,2,Phố Lý Thường Kiệt,,,,,,,
8189781466,102989719,601595920,2,Phố Lý Thường Kiệt,tertiary,False,True,18.909,tertiary,2,Phố Lý Thường Kiệt,,,,,,,
8189781468,8654073304,28103437,,Phố Phan Huy Chú,residential,False,True,57.964,residential,,Phố Phan Huy Chú,,,,,,,
8189781468,102989719,28103437,,Phố Phan Huy Chú,residential,False,False,19.139,residential,,Phố Phan Huy Chú,,"LINESTRING (105.8574361 21.021099, 105.8574401 21.0211115, 105.857519 21.0212525)",,,,,
8189781487,6689486564,600115744,,Ngõ Phan Chu Trinh,residential,False,False,138.153,residential,,Ngõ Phan Chu Trinh,,,,,,,
8189781487,5707599801,600115744,,Ngõ Phan Chu Trinh,residential,False,True,5.811,residential,,Ngõ Phan Chu Trinh,,,,,,,
8189781513,6689572377,711140638,,,service,False,False,5.185,service,,,,,,,,,
8189781513,6685594245,711140638,,,service,False,True,1.069,service,,,,,,,,,
8189781514,6685594246,711140638,,,service,False,False,4.352,service,,,,,,,,,
8189781514,6689572376,711140638,,,service,False,True,4.329,service,,,,,,,,,
8189781573,102989711,11550869,,Phố Hàng Chuối,residential,False,False,10.188,residential,,Phố Hàng Chuối,,,,,,,
8189781573,308717227,11550869,,Phố Hàng Chuối,residential,False,True,479.3470000000001,residential,,Phố Hàng Chuối,,"LINESTRING (105.8566737 21.0185655, 105.856684 21.0185012, 105.8569602 21.0178217, 105.8570824 21.0175433, 105.8574622 21.0167172, 105.8575245 21.0165817, 105.8575819 21.0164482, 105.8581469 21.0151325, 105.8583416 21.0146793, 105.8583968 21.0145685)",,,,,
8189781578,10139319599,880504074,,,tertiary_link,False,False,15.32,tertiary_link,,,,,,,,,
8189781578,5707599805,880504074,,,tertiary_link,False,True,25.225,tertiary_link,,,,,,,,,
8324080738,81817652,29046480,,Phố Cổ Tân,residential,False,False,58.318999999999996,residential,,Phố Cổ Tân,,"LINESTRING (105.8575215 21.0248807, 105.8573127 21.0246469, 105.8571509 21.0244868)",,,,,
8324080738,102985443,29046480,,Phố Cổ Tân,residential,False,True,84.80199999999999,residential,,Phố Cổ Tân,,"LINESTRING (105.8575215 21.0248807, 105.8579845 21.0253699, 105.8580356 21.0254689)",,,,,
8324108032,10142034365,895507088,,,service,False,True,161.67000000000002,service,,,,"LINESTRING (105.8602459 21.0237606, 105.8602037 21.0238688, 105.8601902 21.0238764, 105.8601674 21.0238726, 105.8601058 21.0238463, 105.8600092 21.023815, 105.8599582 21.023815, 105.859918 21.0238325, 105.8598845 21.0238839, 105.8597155 21.0243458, 105.8596994 21.0243608, 105.8596712 21.0243671, 105.8594593 21.0243295, 105.8591955 21.0242564)",,,,,
8324108045,5704382342,684089070,,Phố Phạm Ngũ Lão,residential,False,False,19.549,residential,,Phố Phạm Ngũ Lão,,,,,,,
8324108045,5704382344,684089070,,Phố Phạm Ngũ Lão,residential,False,True,67.765,residential,,Phố Phạm Ngũ Lão,,,,,,,
8324108045,10142034365,895507088,,,service,False,False,4.625,service,,,,,,,,,
8324148623,6352370306,769787747,2,Phố Lê Thánh Tông,tertiary,False,False,162.276,tertiary,2,Phố Lê Thánh Tông,,,,,,,
8324148623,6689625514,769787747,2,Phố Lê Thánh Tông,tertiary,False,True,38.327,tertiary,2,Phố Lê Thánh Tông,,,,,,,
8324148623,10142026297,895511145,,,service,False,False,7.72,service,,,,,,,,,
8347890323,11379754651,1227171730,,,service,False,False,46.753,service,,,,,,alley,,,
8347890323,11379754650,1227171730,,,service,False,True,5.498,service,,,,,,alley,,,
8452422372,8452422374,37933050,,Nhà hát Lớn,,False,False,5.731,,,Nhà hát Lớn,,,,,,,
8452422372,8452422373,910389739,,,,False,True,7.581,,,,,,,,,,
8452422372,445366811,37933050,,Nhà hát Lớn,,False,True,46.471000000000004,,,Nhà hát Lớn,,"LINESTRING (105.8578189 21.0239805, 105.857611 21.0240353, 105.8576056 21.0240175, 105.8574015 21.0240706)",,,,,
8452422373,8452422375,37933050,,Nhà hát Lớn,,False,True,5.731,,,Nhà hát Lớn,,,,,,,
8452422373,8452422372,910389739,,,,False,False,7.581,,,,,,,,,,
8452422373,8452422384,37933050,,Nhà hát Lớn,,False,False,33.567,,,Nhà hát Lớn,,"LINESTRING (105.8578892 21.023962, 105.8581243 21.0238999, 105.8581459 21.0239709)",,,,,
8452422374,8452422375,37933050,,Nhà hát Lớn,,False,False,7.581,,,Nhà hát Lớn,,,,,,,
8452422374,8452422372,37933050,,Nhà hát Lớn,,False,True,5.731,,,Nhà hát Lớn,,,,,,,
8452422375,8452422373,37933050,,Nhà hát Lớn,,False,False,5.731,,,Nhà hát Lớn,,,,,,,
8452422375,8452422374,37933050,,Nhà hát Lớn,,False,True,7.581,,,Nhà hát Lớn,,,,,,,
8452422376,8452422378,37933050,,Nhà hát Lớn,,False,True,5.43,,,Nhà hát Lớn,,,,,,,
8452422376,8452422377,910389738,,,,False,False,7.462,,,,,,,,,,
8452422376,8464054123,37933050,,Nhà hát Lớn,,False,False,39.616,,,Nhà hát Lớn,,"LINESTRING (105.8578941 21.0242391, 105.8577037 21.0242893, 105.8577098 21.0243093, 105.8575546 21.0243512)",,,,,
8452422377,8452422379,37933050,,Nhà hát Lớn,,False,False,5.433,,,Nhà hát Lớn,,,,,,,
8452422377,8452422376,910389738,,,,False,True,7.462,,,,,,,,,,
8452422377,8452422385,37933050,,Nhà hát Lớn,,False,True,34.108,,,Nhà hát Lớn,,"LINESTRING (105.8579633 21.0242209, 105.8581937 21.0241601, 105.8581694 21.02408)",,,,,
8452422378,8452422376,37933050,,Nhà hát Lớn,,False,False,5.43,,,Nhà hát Lớn,,,,,,,
8452422378,8452422379,37933050,,Nhà hát Lớn,,False,True,7.472,,,Nhà hát Lớn,,,,,,,
8452422379,8452422378,37933050,,Nhà hát Lớn,,False,False,7.472,,,Nhà hát Lớn,,,,,,,
8452422379,8452422377,37933050,,Nhà hát Lớn,,False,True,5.433,,,Nhà hát Lớn,,,,,,,
8452422384,8452422386,37933050,,Nhà hát Lớn,,False,False,2.078,,,Nhà hát Lớn,,,,,,,
8452422384,8452422389,910389740,,,,False,True,8.663,,,,,,,,,,
8452422384,8452422373,37933050,,Nhà hát Lớn,,False,True,33.567,,,Nhà hát Lớn,,"LINESTRING (105.8581459 21.0239709, 105.8581243 21.0238999, 105.8578892 21.023962)",,,,,
8452422385,8452422387,37933050,,Nhà hát Lớn,,False,True,3.146,,,Nhà hát Lớn,,,,,,,
8452422385,8452422388,910389740,,,,False,False,7.517,,,,,,,,,,
8452422385,8452422377,37933050,,Nhà hát Lớn,,False,False,34.108,,,Nhà hát Lớn,,"LINESTRING (105.8581694 21.02408, 105.8581937 21.0241601, 105.8579633 21.0242209)",,,,,
8452422386,8452422387,37933050,,Nhà hát Lớn,,False,False,12.339,,,Nhà hát Lớn,,,,,,,
8452422386,8452422384,37933050,,Nhà hát Lớn,,False,True,2.078,,,Nhà hát Lớn,,,,,,,
8452422387,8452422385,37933050,,Nhà hát Lớn,,False,False,3.146,,,Nhà hát Lớn,,,,,,,
8452422387,8452422386,37933050,,Nhà hát Lớn,,False,True,12.339,,,Nhà hát Lớn,,,,,,,
8452422388,8452422389,910389740,,,,False,False,12.328,,,,,,,,,,
8452422388,8452422385,910389740,,,,False,True,7.517,,,,,,,,,,
8452422388,8452422391,910389741,,,,False,False,22.692999999999998,,,,,"LINESTRING (105.8580999 21.024099, 105.8581164 21.0241503, 105.8579619 21.0241934)",,,,,
8452422389,8452422384,910389740,,,,False,False,8.663,,,,,,,,,,
8452422389,8452422388,910389740,,,,False,True,12.328,,,,,,,,,,
8452422389,8452422392,910389741,,,,False,True,21.787999999999997,,,,,"LINESTRING (105.8580658 21.0239928, 105.8580519 21.0239493, 105.8578974 21.0239925)",,,,,
8452422391,8452422392,910389741,,,,False,False,23.321,,,,,,,,,,
8452422391,8452422388,910389741,,,,False,True,22.692999999999998,,,,,"LINESTRING (105.8579619 21.0241934, 105.8581164 21.0241503, 105.8580999 21.024099)",,,,,
8452422392,8452422391,910389741,,,,False,True,23.321,,,,,,,,,,
8452422392,8452422389,910389741,,,,False,False,21.787999999999997,,,,,"LINESTRING (105.8578974 21.0239925, 105.8580519 21.0239493, 105.8580658 21.0239928)",,,,,
8452422405,8452422406,910389743,,,,False,False,20.16,,,,,,,,,,
8452422405,8464054123,911561444,,,,False,False,7.163,,,,,,,,,,
8452422405,8464054121,911561444,,,,False,True,6.86,,,,,,,,,,
8452422406,8452422405,910389743,,,,False,True,20.16,,,,,,,,,,
8452422406,8464054126,911561445,,,,False,False,6.798,,,,,,,,,,
8452422406,445366811,911561445,,,,False,True,13.81,,,,,"LINESTRING (105.8574828 21.0241148, 105.8574646 21.0240541, 105.8574015 21.0240706)",,,,,
8458182583,445373572,37933426,,,,False,True,5.256,,,,,,,,,,
8458182583,8458182584,910882958,,,,False,False,17.415,,,,,,,,,,
8458182583,445373573,37933426,,,,False,False,48.769999999999996,,,,,"LINESTRING (105.8561776 21.0256884, 105.8558678 21.0257755, 105.8558797 21.0258126, 105.8557793 21.0258408)",,,,,
8458182584,445373571,37933426,,,,False,False,15.739,,,,,,,,,,
8458182584,4533474002,37933426,,,,False,True,34.321,,,,,,,,,,
8458182584,8458182583,910882958,,,,False,True,17.415,,,,,,,,,,
8464054121,8464054126,37933050,,Nhà hát Lớn,,False,False,20.224,,,Nhà hát Lớn,,,,,,,
8464054121,445366816,37933050,,Nhà hát Lớn,,False,True,7.152,,,Nhà hát Lớn,,,,,,,
8464054121,8452422405,911561444,,,,False,False,6.86,,,,,,,,,,
8464054123,445366816,37933050,,Nhà hát Lớn,,False,False,6.857,,,Nhà hát Lớn,,,,,,,
8464054123,8452422405,911561444,,,,False,True,7.163,,,,,,,,,,
8464054123,8452422376,37933050,,Nhà hát Lớn,,False,True,39.616,,,Nhà hát Lớn,,"LINESTRING (105.8575546 21.0243512, 105.8577098 21.0243093, 105.8577037 21.0242893, 105.8578941 21.0242391)",,,,,
8464054126,445366811,37933050,,Nhà hát Lớn,,False,False,6.998,,,Nhà hát Lớn,,,,,,,
8464054126,8464054121,37933050,,Nhà hát Lớn,,False,True,20.224,,,Nhà hát Lớn,,,,,,,
8464054126,8452422406,911561445,,,,False,True,6.798,,,,,,,,,,
8654073304,8189781468,28103437,,Phố Phan Huy Chú,residential,False,False,57.964,residential,,Phố Phan Huy Chú,,,,,,,
8654073304,6689701339,28103437,,Phố Phan Huy Chú,residential,False,True,102.852,residential,,Phố Phan Huy Chú,,,,,,,
8654073304,8666189582,933704902,,Ngõ Phan Huy Chú,residential,False,False,5.418,residential,,Ngõ Phan Huy Chú,,,,,,,
8654073305,8666189582,933704902,,Ngõ Phan Huy Chú,residential,False,True,99.522,residential,,Ngõ Phan Huy Chú,,"LINESTRING (105.8578331 21.0198656, 105.8574804 21.0205297, 105.8573257 21.0205826)",,,,,
8666189582,8654073304,933704902,,Ngõ Phan Huy Chú,residential,False,True,5.418,residential,,Ngõ Phan Huy Chú,,,,,,,
8666189582,8654073305,933704902,,Ngõ Phan Huy Chú,residential,False,False,99.522,residential,,Ngõ Phan Huy Chú,,"LINESTRING (105.8573257 21.0205826, 105.8574804 21.0205297, 105.8578331 21.0198656)",,,,,
8713702409,6408837600,408489723,2,Đường Bạch Đằng,tertiary,False,True,24.203,tertiary,2,Đường Bạch Đằng,,,,,,,
8713702409,6408837616,408489723,2,Đường Bạch Đằng,tertiary,False,False,147.16500000000002,tertiary,2,Đường Bạch Đằng,,"LINESTRING (105.8624755 21.0230543, 105.8625071 21.0229402, 105.8626295 21.0224923, 105.862794 21.0218592, 105.862808 21.0218121, 105.8628203 21.0217706)",,,,,
8713702409,8713732018,940894324,,Ngách 360,service,False,True,152.36700000000002,service,,Ngách 360,,"LINESTRING (105.8624755 21.0230543, 105.8623013 21.0229945, 105.8621576 21.0229284, 105.8621082 21.0231327, 105.862031 21.0231347, 105.8619344 21.0230686, 105.8618593 21.0230345, 105.8615396 21.0229364, 105.8613443 21.0228402, 105.8612936 21.0228104)",,driveway,,,2
